"Individual"	"Population"	"Type"	"Concrete_Location"	"NS"	"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"PC11"	"PC12"	"PC13"	"PC14"	"PC15"	"PC16"	"PC17"	"PC18"	"PC19"	"PC20"	"pc1"	"pc2"
"37"	"GA-POR-LI-7"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.16246985062089	0.233091695576555	0.155962302384367	0.075737495511895	0.276135177406093	-0.0334799561150157	-2.08698548310267	-0.235949021563568	0.0801425306972452	1.58867780156407	-1.21944172987794	0.399514725870751	-0.196163734804486	-0.409100808218379	-0.00718409769877873	0.173891361014216	-0.256580555240104	-0.0942367009342765	-0.153811455260371	-0.00785886220734319	98.56	0.8
"38"	"GA-POR-LI-8"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.16246985062089	0.233091695576555	0.155962302384367	0.075737495511895	0.276135177406093	-0.0334799561150157	-2.08698548310267	-0.235949021563568	0.0801425306972452	1.58867780156407	-1.21944172987794	0.399514725870751	-0.196163734804486	-0.409100808218379	-0.00718409769877873	0.173891361014216	-0.256580555240104	-0.0942367009342765	-0.153811455260371	-0.00785886220734319	98.56	0.8
"39"	"GA-POR-LI-9"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.16246985062089	0.233091695576555	0.155962302384367	0.075737495511895	0.276135177406093	-0.0334799561150157	-2.08698548310267	-0.235949021563568	0.0801425306972452	1.58867780156407	-1.21944172987794	0.399514725870751	-0.196163734804486	-0.409100808218379	-0.00718409769877873	0.173891361014216	-0.256580555240104	-0.0942367009342765	-0.153811455260371	-0.00785886220734319	98.56	0.8
"40"	"GA-POR-MI-1"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.60732120790447	0.0369509389688144	0.019957978013231	-0.000731442706907375	0.150498026526532	-0.0116989113073805	0.0618569158293737	-0.0512831191102642	0.190105401926502	0.130459310895908	-0.0257617246322143	0.148912742410403	0.157539972535619	0.532419932732329	0.307215863537262	-0.485222425865806	0.409361008893316	0.226494740539061	0.402347526562033	0.0175706179347463	98.56	0.8
"41"	"GA-POR-MI-10"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.7561560245075	-0.0286722699078642	-0.0255452633359778	-0.0263158097303606	0.108463351340036	-0.00441158317790831	0.0407359041771101	0.00700233954476771	-0.00844760194055792	-0.0438678044357626	0.0171432103875986	0.000561697655251166	-0.00299435239212084	-0.0259323537365846	-0.0175539384178461	0.0135461658470616	-0.00673417880103244	-0.00581099559737766	-0.012076636316494	0.00491446692576594	98.56	0.8
"42"	"GA-POR-MI-11"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.60732120790447	0.0369509389688144	0.019957978013231	-0.000731442706907375	0.150498026526532	-0.0116989113073805	0.0618569158293737	-0.0512831191102642	0.190105401926502	0.130459310895908	-0.0257617246322143	0.148912742410403	0.157539972535619	0.532419932732329	0.307215863537262	-0.485222425865806	0.409361008893316	0.226494740539061	0.402347526562033	0.0175706179347463	98.56	0.8
"43"	"GA-POR-MI-12"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.60732120790447	0.0369509389688144	0.019957978013231	-0.000731442706907375	0.150498026526532	-0.0116989113073805	0.0618569158293737	-0.0512831191102642	0.190105401926502	0.130459310895908	-0.0257617246322143	0.148912742410403	0.157539972535619	0.532419932732329	0.307215863537262	-0.485222425865806	0.409361008893316	0.226494740539061	0.402347526562033	0.0175706179347463	98.56	0.8
"44"	"GA-POR-MI-13"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.60732120790447	0.0369509389688144	0.019957978013231	-0.000731442706907375	0.150498026526532	-0.0116989113073805	0.0618569158293737	-0.0512831191102642	0.190105401926502	0.130459310895908	-0.0257617246322143	0.148912742410403	0.157539972535619	0.532419932732329	0.307215863537262	-0.485222425865806	0.409361008893316	0.226494740539061	0.402347526562033	0.0175706179347463	98.56	0.8
"45"	"GA-POR-MI-14"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.60732120790447	0.0369509389688144	0.019957978013231	-0.000731442706907375	0.150498026526532	-0.0116989113073805	0.0618569158293737	-0.0512831191102642	0.190105401926502	0.130459310895908	-0.0257617246322143	0.148912742410403	0.157539972535619	0.532419932732329	0.307215863537262	-0.485222425865806	0.409361008893316	0.226494740539061	0.402347526562033	0.0175706179347463	98.56	0.8
"46"	"GA-POR-MI-15"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.60732120790447	0.0369509389688144	0.019957978013231	-0.000731442706907375	0.150498026526532	-0.0116989113073805	0.0618569158293737	-0.0512831191102642	0.190105401926502	0.130459310895908	-0.0257617246322143	0.148912742410403	0.157539972535619	0.532419932732329	0.307215863537262	-0.485222425865806	0.409361008893316	0.226494740539061	0.402347526562033	0.0175706179347463	98.56	0.8
