"Individual"	"Population"	"Type"	"Concrete_Location"	"NS"	"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"PC11"	"PC12"	"PC13"	"pc1"	"pc2"
"226"	"NOR-SKF-GA-22"	"NOR-SKF-GA"	"Freshwater"	"North_Scandinavia"	"North"	-0.137245093767401	0.0726049045889534	-0.0991956909983513	-0.0318850419257329	-0.0142235431940842	-0.0192387137763863	0.0160921510702075	0.0209452705460059	-0.0253015845215549	-0.0306439660498974	-0.0404464071782016	-0.0578770039849475	-0.0998474504746844	98.62	0.72
"227"	"NOR-SKF-GA-30"	"NOR-SKF-GA"	"Freshwater"	"North_Scandinavia"	"North"	-0.575709347359974	0.473928375278844	0.318864092531347	0.783503672694629	0.0384620350046503	-0.00038805844950873	0.352913982899845	-0.000691301289801245	0.000648205528996597	0.000424983732651238	3.37152004919391e-05	-0.000629685349315287	-0.000692059307644031	98.62	0.72
"228"	"NOR-SKF-GA-33"	"NOR-SKF-GA"	"Freshwater"	"North_Scandinavia"	"North"	-4.22769127733085	0.113361030102867	-0.188149016357141	-0.0536170414407801	0.0116899279747784	-0.00916843635984502	-0.00760942081015649	-0.0145173271331512	0.0136123161089327	0.0089246583856737	0.000708019210330203	-0.0132233923356211	-0.0145332454605254	98.62	0.72
"229"	"NOR-SKF-GA-38"	"NOR-SKF-GA"	"Freshwater"	"North_Scandinavia"	"North"	-0.176387554519327	0.0799809158494012	-0.0936330847869739	-0.0505633168943843	0.000556663236894208	-0.000436592207611675	-0.000362353371912224	-0.000691301292054803	0.000648205528996812	0.000424983732651134	3.37152004919252e-05	-0.000629685349315294	-0.000692059307644059	98.62	0.72
"230"	"NOR-SKF-GA-41"	"NOR-SKF-GA"	"Freshwater"	"North_Scandinavia"	"North"	3.01457551193637	0.686772325830608	0.656770668299001	1.07887425744313	0.141044885570034	0.00848938697703365	1.41999005915336	0.0131347245580559	-0.0123159050509403	-0.00807469092037126	-0.000640588809346589	0.0119640216369907	0.013149126845237	98.62	0.72
"231"	"NOR-SKF-GA-43"	"NOR-SKF-GA"	"Freshwater"	"North_Scandinavia"	"North"	-4.22769127733085	0.113361030102867	-0.188149016357141	-0.0536170414407801	0.0116899279747784	-0.00916843635984502	-0.00760942081015649	-0.0145173271331512	0.0136123161089327	0.0089246583856737	0.000708019210330203	-0.0132233923356211	-0.0145332454605254	98.62	0.72
"232"	"NOR-SKF-GA-45"	"NOR-SKF-GA"	"Freshwater"	"North_Scandinavia"	"North"	3.01457551193637	0.686772325830608	0.656770668299001	1.07887425744313	0.141044885570034	0.00848938697703365	1.41999005915336	0.0131347245580559	-0.0123159050509403	-0.00807469092037126	-0.000640588809346589	0.0119640216369907	0.013149126845237	98.62	0.72
"233"	"NOR-SKF-GA-46"	"NOR-SKF-GA"	"Freshwater"	"North_Scandinavia"	"North"	-0.0106371715052751	0.208096488462439	0.0606862430735025	0.540839704567813	-0.117684988210933	-0.150853564757809	0.131273682165045	0.172401273412431	-0.206950114875417	-0.248126614527737	-0.323807263829057	-0.458608234434373	-0.793935188643967	98.62	0.72
"234"	"NOR-SKF-GA-6"	"NOR-SKF-GA"	"Freshwater"	"North_Scandinavia"	"North"	-0.176387554519327	0.0799809158494012	-0.0936330847869739	-0.0505633168943843	0.000556663236894208	-0.000436592207611675	-0.000362353371912224	-0.000691301292054803	0.000648205528996812	0.000424983732651134	3.37152004919252e-05	-0.000629685349315294	-0.000692059307644059	98.62	0.72
"235"	"RABBIT-SLOUGH-1827.05"	"RABBIT-SLOUGH"	"Marine"	"Alaska"	"North"	3.19103125274612	-0.824928862678388	0.0394888309573403	0.140341923049455	1.09552996665657e-16	7.69809588253317e-16	7.53692081887725e-17	-1.10275506640648e-16	5.51607128390294e-17	5.50717848352606e-17	-6.18125696105503e-20	-4.18719083640551e-19	-1.11966086649985e-16	98.62	0.72
"236"	"RABBIT-SLOUGH-1827.06"	"RABBIT-SLOUGH"	"Marine"	"Alaska"	"North"	3.19103125274612	-0.824928862678388	0.0394888309573403	0.140341923049455	1.09552996665657e-16	7.69809588253317e-16	7.53692081887725e-17	-1.10275506640648e-16	5.51607128390294e-17	5.50717848352606e-17	-6.18125696105503e-20	-4.18719083640551e-19	-1.11966086649985e-16	98.62	0.72
"237"	"RABBIT-SLOUGH-1827.07"	"RABBIT-SLOUGH"	"Marine"	"Alaska"	"North"	3.47414695017851	0.15225847088782	-0.110173467184583	-0.111641342867896	8.01668807284881e-17	6.22879008567472e-16	-8.25811649735113e-17	-9.53395902032852e-17	4.81519449944611e-17	4.62844569153168e-17	-1.29806396182156e-18	-8.79310075645157e-18	-1.30841770399369e-16	98.62	0.72
"238"	"RABBIT-SLOUGH-1827.08"	"RABBIT-SLOUGH"	"Marine"	"Alaska"	"North"	3.47414695017851	0.15225847088782	-0.110173467184583	-0.111641342867896	8.01668807284881e-17	6.22879008567472e-16	-8.25811649735113e-17	-9.53395902032852e-17	4.81519449944611e-17	4.62844569153168e-17	-1.29806396182156e-18	-8.79310075645157e-18	-1.30841770399369e-16	98.62	0.72
"239"	"RABBIT-SLOUGH-1827.09"	"RABBIT-SLOUGH"	"Marine"	"Alaska"	"North"	3.47414695017851	0.15225847088782	-0.110173467184583	-0.111641342867896	8.01668807284881e-17	6.22879008567472e-16	-8.25811649735113e-17	-9.53395902032852e-17	4.81519449944611e-17	4.62844569153168e-17	-1.29806396182156e-18	-8.79310075645157e-18	-1.30841770399369e-16	98.62	0.72
"240"	"RUS-AN-GA-10"	"RUS-AN-GA"	"Marine"	"East_Russia"	"North"	0.115568332839698	0.0577837374144556	0.814964895203237	-0.352531232569353	3.14904402467009e-17	-2.14235855636186e-18	6.32261438569349e-17	-5.30296319334129e-17	-7.28933229613565e-18	-3.90881334795081e-18	-5.26598299754097e-18	3.05072786831306e-18	-9.43784187469204e-19	98.62	0.72
"241"	"RUS-AN-GA-2"	"RUS-AN-GA"	"Marine"	"East_Russia"	"North"	3.19373021270743	0.508272143037034	0.26809350604277	0.729245314839243	3.02211485653519e-16	6.22879008567472e-16	-3.04625769898543e-16	-2.06361892665801e-16	4.81519449944611e-17	4.62844569153168e-17	-1.29806396182156e-18	-8.79310075645157e-18	-1.30841770399369e-16	98.62	0.72
"242"	"RUS-ASH-GA-1"	"RUS-ASH-GA"	"Marine"	"East_Russia"	"North"	3.47414695017851	0.15225847088782	-0.110173467184583	-0.111641342867896	8.01668807284881e-17	6.22879008567472e-16	-8.25811649735113e-17	-9.53395902032852e-17	4.81519449944611e-17	4.62844569153168e-17	-1.29806396182156e-18	-8.79310075645157e-18	-1.30841770399369e-16	98.62	0.72
"243"	"RUS-ASH-GA-3"	"RUS-ASH-GA"	"Marine"	"East_Russia"	"North"	3.47414695017851	0.15225847088782	-0.110173467184583	-0.111641342867896	8.01668807284881e-17	6.22879008567472e-16	-8.25811649735113e-17	-9.53395902032852e-17	4.81519449944611e-17	4.62844569153168e-17	-1.29806396182156e-18	-8.79310075645157e-18	-1.30841770399369e-16	98.62	0.72
"244"	"RUS-KHA-GA-4"	"RUS-KHA-GA"	"Marine"	"East_Russia"	"North"	3.47414695017851	0.15225847088782	-0.110173467184583	-0.111641342867896	8.01668807284881e-17	6.22879008567472e-16	-8.25811649735113e-17	-9.53395902032852e-17	4.81519449944611e-17	4.62844569153168e-17	-1.29806396182156e-18	-8.79310075645157e-18	-1.30841770399369e-16	98.62	0.72
"245"	"RUS-KHA-GA-6"	"RUS-KHA-GA"	"Marine"	"East_Russia"	"North"	3.47414695017851	0.15225847088782	-0.110173467184583	-0.111641342867896	8.01668807284881e-17	6.22879008567472e-16	-8.25811649735113e-17	-9.53395902032852e-17	4.81519449944611e-17	4.62844569153168e-17	-1.29806396182156e-18	-8.79310075645157e-18	-1.30841770399369e-16	98.62	0.72
"246"	"RUS-LEV-GA-1"	"RUS-LEV-GA"	"Marine"	"North_Scandinavia"	"North"	3.8749161682922	0.0466008015959356	0.000882846783192615	-0.0475095923479885	-0.0105766015009904	0.00829525194462171	0.00688471406633201	0.0131347245490415	-0.0123159050509394	-0.00807469092037159	-0.000640588809346589	0.0119640216369907	0.0131491268452369	98.62	0.72
"247"	"RUS-LEV-GA-2"	"RUS-LEV-GA"	"Marine"	"North_Scandinavia"	"North"	3.8749161682922	0.0466008015959356	0.000882846783192615	-0.0475095923479885	-0.0105766015009904	0.00829525194462171	0.00688471406633201	0.0131347245490415	-0.0123159050509394	-0.00807469092037159	-0.000640588809346589	0.0119640216369907	0.0131491268452369	98.62	0.72
"248"	"RUS-SLI-GA-1"	"RUS-SLI-GA"	"Freshwater"	"Finnish_Golf"	"North"	3.8749161682922	0.0466008015959356	0.000882846783192615	-0.0475095923479885	-0.0105766015009904	0.00829525194462171	0.00688471406633201	0.0131347245490415	-0.0123159050509394	-0.00807469092037159	-0.000640588809346589	0.0119640216369907	0.0131491268452369	98.62	0.72
"249"	"RUS-SLI-GA-10"	"RUS-SLI-GA"	"Freshwater"	"Finnish_Golf"	"North"	3.8749161682922	0.0466008015959356	0.000882846783192615	-0.0475095923479885	-0.0105766015009904	0.00829525194462171	0.00688471406633201	0.0131347245490415	-0.0123159050509394	-0.00807469092037159	-0.000640588809346589	0.0119640216369907	0.0131491268452369	98.62	0.72
"250"	"RUS-SLI-GA-2"	"RUS-SLI-GA"	"Freshwater"	"Finnish_Golf"	"North"	3.8749161682922	0.0466008015959356	0.000882846783192615	-0.0475095923479885	-0.0105766015009904	0.00829525194462171	0.00688471406633201	0.0131347245490415	-0.0123159050509394	-0.00807469092037159	-0.000640588809346589	0.0119640216369907	0.0131491268452369	98.62	0.72
"251"	"RUS-SLI-GA-3"	"RUS-SLI-GA"	"Freshwater"	"Finnish_Golf"	"North"	3.8749161682922	0.0466008015959356	0.000882846783192615	-0.0475095923479885	-0.0105766015009904	0.00829525194462171	0.00688471406633201	0.0131347245490415	-0.0123159050509394	-0.00807469092037159	-0.000640588809346589	0.0119640216369907	0.0131491268452369	98.62	0.72
"252"	"RUS-SLI-GA-4"	"RUS-SLI-GA"	"Freshwater"	"Finnish_Golf"	"North"	3.8749161682922	0.0466008015959356	0.000882846783192615	-0.0475095923479885	-0.0105766015009904	0.00829525194462171	0.00688471406633201	0.0131347245490415	-0.0123159050509394	-0.00807469092037159	-0.000640588809346589	0.0119640216369907	0.0131491268452369	98.62	0.72
"253"	"RUS-SLI-GA-5"	"RUS-SLI-GA"	"Freshwater"	"Finnish_Golf"	"North"	3.8749161682922	0.0466008015959356	0.000882846783192615	-0.0475095923479885	-0.0105766015009904	0.00829525194462171	0.00688471406633201	0.0131347245490415	-0.0123159050509394	-0.00807469092037159	-0.000640588809346589	0.0119640216369907	0.0131491268452369	98.62	0.72
"254"	"RUS-SLI-GA-6"	"RUS-SLI-GA"	"Freshwater"	"Finnish_Golf"	"North"	3.8749161682922	0.0466008015959356	0.000882846783192615	-0.0475095923479885	-0.0105766015009904	0.00829525194462171	0.00688471406633201	0.0131347245490415	-0.0123159050509394	-0.00807469092037159	-0.000640588809346589	0.0119640216369907	0.0131491268452369	98.62	0.72
"255"	"RUS-SLI-GA-7"	"RUS-SLI-GA"	"Freshwater"	"Finnish_Golf"	"North"	3.8749161682922	0.0466008015959356	0.000882846783192615	-0.0475095923479885	-0.0105766015009904	0.00829525194462171	0.00688471406633201	0.0131347245490415	-0.0123159050509394	-0.00807469092037159	-0.000640588809346589	0.0119640216369907	0.0131491268452369	98.62	0.72
"256"	"RUS-SLI-GA-8"	"RUS-SLI-GA"	"Freshwater"	"Finnish_Golf"	"North"	3.8749161682922	0.0466008015959356	0.000882846783192615	-0.0475095923479885	-0.0105766015009904	0.00829525194462171	0.00688471406633201	0.0131347245490415	-0.0123159050509394	-0.00807469092037159	-0.000640588809346589	0.0119640216369907	0.0131491268452369	98.62	0.72
"257"	"RUS-SLI-GA-9"	"RUS-SLI-GA"	"Freshwater"	"Finnish_Golf"	"North"	3.8749161682922	0.0466008015959356	0.000882846783192615	-0.0475095923479885	-0.0105766015009904	0.00829525194462171	0.00688471406633201	0.0131347245490415	-0.0123159050509394	-0.00807469092037159	-0.000640588809346589	0.0119640216369907	0.0131491268452369	98.62	0.72
