"Individual"	"Population"	"Type"	"Concrete_Location"	"NS"	"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"PC11"	"PC12"	"PC13"	"PC14"	"PC15"	"PC16"	"PC17"	"PC18"	"PC19"	"pc1"	"pc2"
"169"	"MON-SKA-GA-5"	"MON-SKA-GA"	"Freshwater"	"Adriatic_Sea"	"South"	4.31939394006743	-0.306269314393683	0.00451009771415682	-0.00734279564367268	0.00263655520972465	-0.0122502405287286	0.00156032047413819	0.00383355875880436	0.00298613786570778	0.00373651490651928	3.43340811319592e-05	-0.0131337682662534	0.00336610550046786	-0.00916564981159186	-0.00300530122995349	0.000969155087596393	0.00591192897581737	-0.000762486619072692	-0.0102524046173281	99.14	0.86
"170"	"MON-SKA-GA-6"	"MON-SKA-GA"	"Freshwater"	"Adriatic_Sea"	"South"	4.31939394006743	-0.306269314393683	0.00451009771415682	-0.00734279564367268	0.00263655520972465	-0.0122502405287286	0.00156032047413819	0.00383355875880436	0.00298613786570778	0.00373651490651928	3.43340811319592e-05	-0.0131337682662534	0.00336610550046786	-0.00916564981159186	-0.00300530122995349	0.000969155087596393	0.00591192897581737	-0.000762486619072692	-0.0102524046173281	99.14	0.86
"171"	"MUR-21"	"MUR"	"Freshwater"	"Mur_River"	"South"	-5.16461555541382	0.0271580991667227	-0.00551234165063618	0.00897452800893353	-0.00322245636744109	0.0149725162017796	-0.00190705835727973	-0.00468546070520514	-0.00364972405808733	-0.00456685155241259	-4.19638769391106e-05	0.0160523834365321	-0.00411412894501622	0.0112024608808342	0.00367314594772067	-0.00118452288483996	-0.00722569097044333	0.000931928089977805	0.0125307167545124	99.14	0.86
"172"	"MUR-23"	"MUR"	"Freshwater"	"Mur_River"	"South"	-0.422610807673197	-0.13955560761348	-0.000501121968239681	0.000815866182630322	-0.000292950578858264	0.00136113783652539	-0.000173368941570905	-0.000425950973200464	-0.000331793096189751	-0.000415168322946587	-3.81489790354329e-06	0.00145930758513927	-0.000374011722274183	0.00101840553462131	0.000333922358883718	-0.000107683898621811	-0.00065688099731305	8.47207354525148e-05	0.00113915606859202	99.14	0.86
"173"	"MUR-27"	"MUR"	"Freshwater"	"Mur_River"	"South"	-5.16461555541382	0.0271580991667227	-0.00551234165063618	0.00897452800893353	-0.00322245636744109	0.0149725162017796	-0.00190705835727973	-0.00468546070520514	-0.00364972405808733	-0.00456685155241259	-4.19638769391106e-05	0.0160523834365321	-0.00411412894501622	0.0112024608808342	0.00367314594772067	-0.00118452288483996	-0.00722569097044333	0.000931928089977805	0.0125307167545124	99.14	0.86
"174"	"MUR-30"	"MUR"	"Freshwater"	"Mur_River"	"South"	-5.16461555541382	0.0271580991667227	-0.00551234165063618	0.00897452800893353	-0.00322245636744109	0.0149725162017796	-0.00190705835727973	-0.00468546070520514	-0.00364972405808733	-0.00456685155241259	-4.19638769391106e-05	0.0160523834365321	-0.00411412894501622	0.0112024608808342	0.00367314594772067	-0.00118452288483996	-0.00722569097044333	0.000931928089977805	0.0125307167545124	99.14	0.86
"175"	"MUR-31"	"MUR"	"Freshwater"	"Mur_River"	"South"	4.31939394006743	-0.306269314393683	0.00451009771415682	-0.00734279564367268	0.00263655520972465	-0.0122502405287286	0.00156032047413819	0.00383355875880436	0.00298613786570778	0.00373651490651928	3.43340811319592e-05	-0.0131337682662534	0.00336610550046786	-0.00916564981159186	-0.00300530122995349	0.000969155087596393	0.00591192897581737	-0.000762486619072692	-0.0102524046173281	99.14	0.86
"176"	"MUR-32"	"MUR"	"Freshwater"	"Mur_River"	"South"	-5.16461555541382	0.0271580991667227	-0.00551234165063618	0.00897452800893353	-0.00322245636744109	0.0149725162017796	-0.00190705835727973	-0.00468546070520514	-0.00364972405808733	-0.00456685155241259	-4.19638769391106e-05	0.0160523834365321	-0.00411412894501622	0.0112024608808342	0.00367314594772067	-0.00118452288483996	-0.00722569097044333	0.000931928089977805	0.0125307167545124	99.14	0.86
"177"	"MUR-36"	"MUR"	"Freshwater"	"Mur_River"	"South"	-4.14915574394064	-1.37014468256657	-0.141882787264524	0.144277006189096	0.147132388854226	-0.145190062351615	0.172086621510862	0.183817652069421	0.205046196310886	0.909601429856409	-0.000392919234643381	0.205431705837004	0.0343350243664136	0.175862190355276	0.12071626280368	-0.0746638139109806	0.914981042247032	-0.161436892472026	-0.279395074915311	99.14	0.86
"178"	"MUR-37"	"MUR"	"Freshwater"	"Mur_River"	"South"	-5.16461555541382	0.0271580991667227	-0.00551234165063618	0.00897452800893353	-0.00322245636744109	0.0149725162017796	-0.00190705835727973	-0.00468546070520514	-0.00364972405808733	-0.00456685155241259	-4.19638769391106e-05	0.0160523834365321	-0.00411412894501622	0.0112024608808342	0.00367314594772067	-0.00118452288483996	-0.00722569097044333	0.000931928089977805	0.0125307167545124	99.14	0.86
"179"	"MUR-40"	"MUR"	"Freshwater"	"Mur_River"	"South"	-5.16461555541382	0.0271580991667227	-0.00551234165063618	0.00897452800893353	-0.00322245636744109	0.0149725162017796	-0.00190705835727973	-0.00468546070520514	-0.00364972405808733	-0.00456685155241259	-4.19638769391106e-05	0.0160523834365321	-0.00411412894501622	0.0112024608808342	0.00367314594772067	-0.00118452288483996	-0.00722569097044333	0.000931928089977805	0.0125307167545124	99.14	0.86
"180"	"NB-11"	"NB"	"Freshwater"	"Adriatic_Sea"	"South"	-5.16461555541382	0.0271580991667227	-0.00551234165063618	0.00897452800893353	-0.00322245636744109	0.0149725162017796	-0.00190705835727973	-0.00468546070520514	-0.00364972405808733	-0.00456685155241259	-4.19638769391106e-05	0.0160523834365321	-0.00411412894501622	0.0112024608808342	0.00367314594772067	-0.00118452288483996	-0.00722569097044333	0.000931928089977805	0.0125307167545124	99.14	0.86
"181"	"NB-15"	"NB"	"Freshwater"	"Adriatic_Sea"	"South"	-5.16461555541382	0.0271580991667227	-0.00551234165063618	0.00897452800893353	-0.00322245636744109	0.0149725162017796	-0.00190705835727973	-0.00468546070520514	-0.00364972405808733	-0.00456685155241259	-4.19638769391106e-05	0.0160523834365321	-0.00411412894501622	0.0112024608808342	0.00367314594772067	-0.00118452288483996	-0.00722569097044333	0.000931928089977805	0.0125307167545124	99.14	0.86
"182"	"NB-16"	"NB"	"Freshwater"	"Adriatic_Sea"	"South"	-5.16461555541382	0.0271580991667227	-0.00551234165063618	0.00897452800893353	-0.00322245636744109	0.0149725162017796	-0.00190705835727973	-0.00468546070520514	-0.00364972405808733	-0.00456685155241259	-4.19638769391106e-05	0.0160523834365321	-0.00411412894501622	0.0112024608808342	0.00367314594772067	-0.00118452288483996	-0.00722569097044333	0.000931928089977805	0.0125307167545124	99.14	0.86
"183"	"NB-9"	"NB"	"Freshwater"	"Adriatic_Sea"	"South"	-5.16461555541382	0.0271580991667227	-0.00551234165063618	0.00897452800893353	-0.00322245636744109	0.0149725162017796	-0.00190705835727973	-0.00468546070520514	-0.00364972405808733	-0.00456685155241259	-4.19638769391106e-05	0.0160523834365321	-0.00411412894501622	0.0112024608808342	0.00367314594772067	-0.00118452288483996	-0.00722569097044333	0.000931928089977805	0.0125307167545124	99.14	0.86
"184"	"NN-02"	"NN"	"Freshwater"	"Adriatic_Sea"	"South"	3.13153068592277	-0.265370895494599	-0.0926522165710824	0.0901208335495281	0.106724779820812	-0.0672039500984419	-0.095119513092457	0.0589826095374033	-0.0709163674846056	-0.0110163795522237	0.000778229632994898	-0.181464802210965	0.229904122376453	0.0818663750656384	0.0776523707464917	0.107689211982202	-0.0257439887731061	0.0591988946682363	-0.107777947810084	99.14	0.86
"185"	"NN-04"	"NN"	"Freshwater"	"Adriatic_Sea"	"South"	4.31939394006743	-0.306269314393683	0.00451009771415682	-0.00734279564367268	0.00263655520972465	-0.0122502405287286	0.00156032047413819	0.00383355875880436	0.00298613786570778	0.00373651490651928	3.43340811319592e-05	-0.0131337682662534	0.00336610550046786	-0.00916564981159186	-0.00300530122995349	0.000969155087596393	0.00591192897581737	-0.000762486619072692	-0.0102524046173281	99.14	0.86
"186"	"NN-06"	"NN"	"Freshwater"	"Adriatic_Sea"	"South"	2.08114843940154	-1.04538839313506	-0.543146652351509	0.539211738570745	0.597999328688262	-0.635958092114024	-0.432068792574079	-0.465956135103822	-0.51128434713275	0.574633289793527	-0.00140033710883547	0.755037858898186	0.1526229305224	0.656232706779994	0.466072110263909	0.000969155087595949	0.0059119289758176	-0.00076248661907247	-1.16049249615719	99.14	0.86
"187"	"NN-10"	"NN"	"Freshwater"	"Adriatic_Sea"	"South"	4.06552898719913	0.0430563810396416	0.0386027091176289	-0.0411684151887135	-0.0349521560956923	0.0277904041096202	-0.0419380994928972	-0.0432922194348524	-0.0491878422265355	-0.224805555445686	0.000122072920557992	-0.0604785988663715	-0.00624618282738966	-0.0503305821802023	-0.0322660804439433	0.0193389778441315	-0.224639754328551	0.0398297185214283	0.0627290433001277	99.14	0.86
"188"	"NN-11"	"NN"	"Freshwater"	"Adriatic_Sea"	"South"	3.49505515649068	-0.145326927258692	-0.191886907899192	0.188578381280598	0.214818084156591	0.13221569853705	-0.153811735813996	-0.164495062549184	-0.181866455073726	-0.0775177091070619	-0.000336324807361899	0.218463226126916	0.0857163056449104	0.225398599353875	0.283180012485858	0.0193389778441314	-0.224639754328551	0.0398297185214284	-0.0379478769445319	99.14	0.86
"189"	"NN-12"	"NN"	"Freshwater"	"Adriatic_Sea"	"South"	3.05959100898994	-0.289126997192885	-0.0730141668312087	0.0706365766457021	0.0850729041830793	-0.0441397101163904	-0.120175503225016	0.0318371859954848	-0.100631983456533	0.0219712209751619	-3.04005642259852e-05	0.0533831821775049	0.0522005667669014	0.0818663750656384	0.0776523707464917	0.107689211982202	-0.0257439887731061	0.0591988946682363	-0.107777947810084	99.14	0.86
"190"	"NN-13"	"NN"	"Freshwater"	"Adriatic_Sea"	"South"	3.9828377754257	0.0157498803685565	0.0611757063716084	-0.0635646349463645	-0.0598399497303972	0.0543016428872096	-0.0707387596373511	-0.0744945831718983	0.1049053460982	-0.206197810662017	0.000180165524784948	-0.0918259989959417	-0.0126105576610256	-0.0775862210727469	-0.0516398820289819	0.0315017879536888	-0.197763322824798	-0.112820439383456	0.111050657738393	99.14	0.86
"191"	"NN-25"	"NN"	"Freshwater"	"Adriatic_Sea"	"South"	2.31223681297169	0.763552676651022	0.411593480074724	-0.411238157365202	-0.446192065035706	0.465855729658597	-0.515911717456778	0.564827975703726	0.616502662977078	-0.685169226515623	0.00108198112388758	-0.578455490028562	-0.111409580011576	-0.500696195974191	-0.352394112546521	0.828270265640372	-0.305280211079119	-0.304538609346353	0.861183764240766	99.14	0.86
"192"	"NN-3"	"NN"	"Freshwater"	"Adriatic_Sea"	"South"	1.08899627444056	-1.37301938532027	-0.272309551106004	0.270495662908699	0.299388656451039	-0.317868873382405	0.346624271793294	0.375291344223702	-0.716195002675627	0.80210664438386	-0.000703325880969552	0.378923030763033	0.0762613905909711	0.329211968364331	0.233619848725074	-0.146563835582106	0.760291263197642	0.753616847602752	-0.580716322230821	99.14	0.86
"193"	"NOR-BAR-GA-42"	"NOR-BAR-GA"	"Marine"	"North_Scandinavia"	"North"	4.31939394006743	-0.306269314393683	0.00451009771415682	-0.00734279564367268	0.00263655520972465	-0.0122502405287286	0.00156032047413819	0.00383355875880436	0.00298613786570778	0.00373651490651928	3.43340811319592e-05	-0.0131337682662534	0.00336610550046786	-0.00916564981159186	-0.00300530122995349	0.000969155087596393	0.00591192897581737	-0.000762486619072692	-0.0102524046173281	99.14	0.86
"194"	"NOR-BAR-GA-43"	"NOR-BAR-GA"	"Marine"	"North_Scandinavia"	"North"	-0.422610807673197	-0.13955560761348	-0.000501121968239681	0.000815866182630322	-0.000292950578858264	0.00136113783652539	-0.000173368941570905	-0.000425950973200464	-0.000331793096189751	-0.000415168322946587	-3.81489790354329e-06	0.00145930758513927	-0.000374011722274183	0.00101840553462131	0.000333922358883718	-0.000107683898621811	-0.00065688099731305	8.47207354525148e-05	0.00113915606859202	99.14	0.86
"195"	"NOR-KVA-GA-14"	"NOR-KVA-GA"	"Freshwater"	"North_Scandinavia"	"North"	1.84470899329899	-1.12346602381921	0.680048106044774	-0.67759041579743	0.376340489994157	-0.39984031944055	0.435674496087821	0.471767517872785	0.518914952274203	0.569007556800759	0.00177286094651152	-0.951261745318109	-0.187099389666593	-0.8407821161406	0.104405799981708	-0.0735869749247623	0.921549852220162	-0.162284099826551	-0.286646770036184	99.14	0.86
"196"	"NOR-KVA-GA-15"	"NOR-KVA-GA"	"Freshwater"	"North_Scandinavia"	"North"	-0.422610807673197	-0.13955560761348	-0.000501121968239681	0.000815866182630322	-0.000292950578858264	0.00136113783652539	-0.000173368941570905	-0.000425950973200464	-0.000331793096189751	-0.000415168322946587	-3.81489790354329e-06	0.00145930758513927	-0.000374011722274183	0.00101840553462131	0.000333922358883718	-0.000107683898621811	-0.00065688099731305	8.47207354525148e-05	0.00113915606859202	99.14	0.86
"197"	"NOR-KVA-GA-16"	"NOR-KVA-GA"	"Freshwater"	"North_Scandinavia"	"North"	-5.16461555541382	0.0271580991667227	-0.00551234165063618	0.00897452800893353	-0.00322245636744109	0.0149725162017796	-0.00190705835727973	-0.00468546070520514	-0.00364972405808733	-0.00456685155241259	-4.19638769391106e-05	0.0160523834365321	-0.00411412894501622	0.0112024608808342	0.00367314594772067	-0.00118452288483996	-0.00722569097044333	0.000931928089977805	0.0125307167545124	99.14	0.86
"198"	"NOR-KVA-GA-19"	"NOR-KVA-GA"	"Freshwater"	"North_Scandinavia"	"North"	4.31939394006743	-0.306269314393683	0.00451009771415682	-0.00734279564367268	0.00263655520972465	-0.0122502405287286	0.00156032047413819	0.00383355875880436	0.00298613786570778	0.00373651490651928	3.43340811319592e-05	-0.0131337682662534	0.00336610550046786	-0.00916564981159186	-0.00300530122995349	0.000969155087596393	0.00591192897581737	-0.000762486619072692	-0.0102524046173281	99.14	0.86
"199"	"NOR-KVA-GA-23"	"NOR-KVA-GA"	"Freshwater"	"North_Scandinavia"	"North"	-5.16461555541382	0.0271580991667227	-0.00551234165063618	0.00897452800893353	-0.00322245636744109	0.0149725162017796	-0.00190705835727973	-0.00468546070520514	-0.00364972405808733	-0.00456685155241259	-4.19638769391106e-05	0.0160523834365321	-0.00411412894501622	0.0112024608808342	0.00367314594772067	-0.00118452288483996	-0.00722569097044333	0.000931928089977805	0.0125307167545124	99.14	0.86
"200"	"NOR-KVA-GA-39"	"NOR-KVA-GA"	"Freshwater"	"North_Scandinavia"	"North"	-0.422610807673197	-0.13955560761348	-0.000501121968239681	0.000815866182630322	-0.000292950578858264	0.00136113783652539	-0.000173368941570905	-0.000425950973200464	-0.000331793096189751	-0.000415168322946587	-3.81489790354329e-06	0.00145930758513927	-0.000374011722274183	0.00101840553462131	0.000333922358883718	-0.000107683898621811	-0.00065688099731305	8.47207354525148e-05	0.00113915606859202	99.14	0.86
"201"	"NOR-KVA-GA-42"	"NOR-KVA-GA"	"Freshwater"	"North_Scandinavia"	"North"	-5.16461555541382	0.0271580991667227	-0.00551234165063618	0.00897452800893353	-0.00322245636744109	0.0149725162017796	-0.00190705835727973	-0.00468546070520514	-0.00364972405808733	-0.00456685155241259	-4.19638769391106e-05	0.0160523834365321	-0.00411412894501622	0.0112024608808342	0.00367314594772067	-0.00118452288483996	-0.00722569097044333	0.000931928089977805	0.0125307167545124	99.14	0.86
"202"	"NOR-KVA-GA-44"	"NOR-KVA-GA"	"Freshwater"	"North_Scandinavia"	"North"	-0.422610807673197	-0.13955560761348	-0.000501121968239681	0.000815866182630322	-0.000292950578858264	0.00136113783652539	-0.000173368941570905	-0.000425950973200464	-0.000331793096189751	-0.000415168322946587	-3.81489790354329e-06	0.00145930758513927	-0.000374011722274183	0.00101840553462131	0.000333922358883718	-0.000107683898621811	-0.00065688099731305	8.47207354525148e-05	0.00113915606859202	99.14	0.86
"203"	"NOR-KVA-GA-49"	"NOR-KVA-GA"	"Freshwater"	"North_Scandinavia"	"North"	-0.422610807673197	-0.13955560761348	-0.000501121968239681	0.000815866182630322	-0.000292950578858264	0.00136113783652539	-0.000173368941570905	-0.000425950973200464	-0.000331793096189751	-0.000415168322946587	-3.81489790354329e-06	0.00145930758513927	-0.000374011722274183	0.00101840553462131	0.000333922358883718	-0.000107683898621811	-0.00065688099731305	8.47207354525148e-05	0.00113915606859202	99.14	0.86
"204"	"NOR-KVA-GA-50"	"NOR-KVA-GA"	"Freshwater"	"North_Scandinavia"	"North"	-5.16461555541382	0.0271580991667227	-0.00551234165063618	0.00897452800893353	-0.00322245636744109	0.0149725162017796	-0.00190705835727973	-0.00468546070520514	-0.00364972405808733	-0.00456685155241259	-4.19638769391106e-05	0.0160523834365321	-0.00411412894501622	0.0112024608808342	0.00367314594772067	-0.00118452288483996	-0.00722569097044333	0.000931928089977805	0.0125307167545124	99.14	0.86
"205"	"NOR-MYR-GA-11"	"NOR-MYR-GA"	"Marine"	"North_Sea"	"North"	2.68714387095561	0.670776621161495	0.326855222249748	-0.327163516201009	-0.352764140955281	0.366333448168087	0.152409117215016	0.166071099827674	0.321858326035296	-0.498373975916171	0.000863903479194211	-0.460778424620073	-0.0875179350749539	-0.398379461972297	-0.279665525585235	0.0279226659331906	-0.207766835687302	-0.074234296229972	0.679786080241718	99.14	0.86
"206"	"NOR-MYR-GA-13"	"NOR-MYR-GA"	"Marine"	"North_Sea"	"North"	3.06753395056842	-0.719661679921247	-0.812409575912745	0.80636596451655	-0.223642040141624	0.228788638194952	-0.260293864687112	-0.279856797312555	-0.307564687135712	0.348482071191635	-0.00209329712098738	1.12896660703747	0.228540636756217	0.99729460133807	0.00996593800318154	0.000969155087596282	0.00591192897581737	-0.000762486619072692	-0.0143922701823752	99.14	0.86
"207"	"NOR-MYR-GA-14"	"NOR-MYR-GA"	"Marine"	"North_Sea"	"North"	3.80349726905877	1.25600046852132	0.00451009771415702	-0.00734279564367268	0.00263655520972463	-0.0122502405287286	0.00156032047413819	0.00383355875880435	0.0029861378657078	0.00373651490651926	3.43340811318891e-05	-0.0131337682662533	0.00336610550046783	-0.00916564981159187	-0.00300530122995349	0.000969155087596388	0.00591192897581738	-0.000762486619072689	-0.0102524046173281	99.14	0.86
"208"	"NOR-MYR-GA-20"	"NOR-MYR-GA"	"Marine"	"North_Sea"	"North"	-0.422610807673197	-0.13955560761348	-0.000501121968239681	0.000815866182630322	-0.000292950578858264	0.00136113783652539	-0.000173368941570905	-0.000425950973200464	-0.000331793096189751	-0.000415168322946587	-3.81489790354329e-06	0.00145930758513927	-0.000374011722274183	0.00101840553462131	0.000333922358883718	-0.000107683898621811	-0.00065688099731305	8.47207354525148e-05	0.00113915606859202	99.14	0.86
"209"	"NOR-MYR-GA-3"	"NOR-MYR-GA"	"Marine"	"North_Sea"	"North"	4.31939394006743	-0.306269314393683	0.00451009771415682	-0.00734279564367268	0.00263655520972465	-0.0122502405287286	0.00156032047413819	0.00383355875880436	0.00298613786570778	0.00373651490651928	3.43340811319592e-05	-0.0131337682662534	0.00336610550046786	-0.00916564981159186	-0.00300530122995349	0.000969155087596393	0.00591192897581737	-0.000762486619072692	-0.0102524046173281	99.14	0.86
"210"	"NOR-MYR-GA-36"	"NOR-MYR-GA"	"Marine"	"North_Sea"	"North"	-0.422610807673197	-0.13955560761348	-0.000501121968239681	0.000815866182630322	-0.000292950578858264	0.00136113783652539	-0.000173368941570905	-0.000425950973200464	-0.000331793096189751	-0.000415168322946587	-3.81489790354329e-06	0.00145930758513927	-0.000374011722274183	0.00101840553462131	0.000333922358883718	-0.000107683898621811	-0.00065688099731305	8.47207354525148e-05	0.00113915606859202	99.14	0.86
"211"	"NOR-MYR-GA-42"	"NOR-MYR-GA"	"Marine"	"North_Sea"	"North"	-0.422610807673197	-0.13955560761348	-0.000501121968239681	0.000815866182630322	-0.000292950578858264	0.00136113783652539	-0.000173368941570905	-0.000425950973200464	-0.000331793096189751	-0.000415168322946587	-3.81489790354329e-06	0.00145930758513927	-0.000374011722274183	0.00101840553462131	0.000333922358883718	-0.000107683898621811	-0.00065688099731305	8.47207354525148e-05	0.00113915606859202	99.14	0.86
"212"	"NOR-MYR-GA-44"	"NOR-MYR-GA"	"Marine"	"North_Sea"	"North"	-0.422610807673197	-0.13955560761348	-0.000501121968239681	0.000815866182630322	-0.000292950578858264	0.00136113783652539	-0.000173368941570905	-0.000425950973200464	-0.000331793096189751	-0.000415168322946587	-3.81489790354329e-06	0.00145930758513927	-0.000374011722274183	0.00101840553462131	0.000333922358883718	-0.000107683898621811	-0.00065688099731305	8.47207354525148e-05	0.00113915606859202	99.14	0.86
"213"	"NOR-MYR-GA-47"	"NOR-MYR-GA"	"Marine"	"North_Sea"	"North"	0.044935715888709	1.74746926930226	-0.268960853714715	0.267173190406118	0.291084885896144	0.791950352516912	-0.867379904158443	-0.937568090326678	0.0972597805486386	-1.25459623992954	-0.000694707860468213	0.374272653329479	0.0753172374879172	0.325168602486489	0.593003934337301	0.220904597797221	-1.67724294843661	-0.591925792924368	0.561498104617929	99.14	0.86
"214"	"NOR-ORR-GA-35"	"NOR-ORR-GA"	"Freshwater"	"North_Sea"	"North"	-0.422610807673197	-0.13955560761348	-0.000501121968239681	0.000815866182630322	-0.000292950578858264	0.00136113783652539	-0.000173368941570905	-0.000425950973200464	-0.000331793096189751	-0.000415168322946587	-3.81489790354329e-06	0.00145930758513927	-0.000374011722274183	0.00101840553462131	0.000333922358883718	-0.000107683898621811	-0.00065688099731305	8.47207354525148e-05	0.00113915606859202	99.14	0.86
"215"	"NOR-ORR-GA-39"	"NOR-ORR-GA"	"Freshwater"	"North_Sea"	"North"	-1.02924986576575	-0.0923628480425111	-0.0205412744152073	0.0211543177584166	-0.138534791161418	-0.00866139733267169	0.0119067781230884	0.0123213883568838	0.0138146198415555	-0.0172385206406487	-5.89965977299128e-05	0.0303798767252843	0.00454009205213761	0.0280836572337132	-0.132527194207892	-0.000261518039510127	-0.00159528242204598	0.00020575035752752	0.0453223640478565	99.14	0.86
"216"	"NOR-ORR-GA-42"	"NOR-ORR-GA"	"Freshwater"	"North_Sea"	"North"	-5.16461555541382	0.0271580991667227	-0.00551234165063618	0.00897452800893353	-0.00322245636744109	0.0149725162017796	-0.00190705835727973	-0.00468546070520514	-0.00364972405808733	-0.00456685155241259	-4.19638769391106e-05	0.0160523834365321	-0.00411412894501622	0.0112024608808342	0.00367314594772067	-0.00118452288483996	-0.00722569097044333	0.000931928089977805	0.0125307167545124	99.14	0.86
"217"	"NOR-ORR-GA-43"	"NOR-ORR-GA"	"Freshwater"	"North_Sea"	"North"	-5.16461555541382	0.0271580991667227	-0.00551234165063618	0.00897452800893353	-0.00322245636744109	0.0149725162017796	-0.00190705835727973	-0.00468546070520514	-0.00364972405808733	-0.00456685155241259	-4.19638769391106e-05	0.0160523834365321	-0.00411412894501622	0.0112024608808342	0.00367314594772067	-0.00118452288483996	-0.00722569097044333	0.000931928089977805	0.0125307167545124	99.14	0.86
"218"	"NOR-ORR-GA-45"	"NOR-ORR-GA"	"Freshwater"	"North_Sea"	"North"	-0.422610807673197	-0.13955560761348	-0.000501121968239681	0.000815866182630322	-0.000292950578858264	0.00136113783652539	-0.000173368941570905	-0.000425950973200464	-0.000331793096189751	-0.000415168322946587	-3.81489790354329e-06	0.00145930758513927	-0.000374011722274183	0.00101840553462131	0.000333922358883718	-0.000107683898621811	-0.00065688099731305	8.47207354525148e-05	0.00113915606859202	99.14	0.86
"219"	"NOR-ORR-GA-46"	"NOR-ORR-GA"	"Freshwater"	"North_Sea"	"North"	0.0729205334195772	0.0240800026030985	-0.135770969414617	0.13502636538683	-0.96505632886819	-0.0824079867131084	0.0861213499267533	0.0930649340693944	0.102011028429924	-0.114026951317396	-0.000351937817652529	0.189310215714761	0.0377648319213504	0.180291112082052	-0.933033117197386	-0.000107683898621769	-0.000656880997313133	8.47207354524315e-05	0.299030051237523	99.14	0.86
"220"	"NOR-ORR-GA-49"	"NOR-ORR-GA"	"Freshwater"	"North_Sea"	"North"	4.31939394006743	-0.306269314393683	0.00451009771415682	-0.00734279564367268	0.00263655520972465	-0.0122502405287286	0.00156032047413819	0.00383355875880436	0.00298613786570778	0.00373651490651928	3.43340811319592e-05	-0.0131337682662534	0.00336610550046786	-0.00916564981159186	-0.00300530122995349	0.000969155087596393	0.00591192897581737	-0.000762486619072692	-0.0102524046173281	99.14	0.86
"221"	"NOR-ORR-GA-50"	"NOR-ORR-GA"	"Freshwater"	"North_Sea"	"North"	-1.02924986576575	-0.0923628480425111	-0.0205412744152073	0.0211543177584166	-0.138534791161418	-0.00866139733267169	0.0119067781230884	0.0123213883568838	0.0138146198415555	-0.0172385206406487	-5.89965977299128e-05	0.0303798767252843	0.00454009205213761	0.0280836572337132	-0.132527194207892	-0.000261518039510127	-0.00159528242204598	0.00020575035752752	0.0453223640478565	99.14	0.86
"222"	"NOR-ORR-GA-51"	"NOR-ORR-GA"	"Freshwater"	"North_Sea"	"North"	-1.02924986576575	-0.0923628480425111	-0.0205412744152073	0.0211543177584166	-0.138534791161418	-0.00866139733267169	0.0119067781230884	0.0123213883568838	0.0138146198415555	-0.0172385206406487	-5.89965977299128e-05	0.0303798767252843	0.00454009205213761	0.0280836572337132	-0.132527194207892	-0.000261518039510127	-0.00159528242204598	0.00020575035752752	0.0453223640478565	99.14	0.86
"223"	"NOR-ORR-GA-53"	"NOR-ORR-GA"	"Freshwater"	"North_Sea"	"North"	-0.422610807673197	-0.13955560761348	-0.000501121968239681	0.000815866182630322	-0.000292950578858264	0.00136113783652539	-0.000173368941570905	-0.000425950973200464	-0.000331793096189751	-0.000415168322946587	-3.81489790354329e-06	0.00145930758513927	-0.000374011722274183	0.00101840553462131	0.000333922358883718	-0.000107683898621811	-0.00065688099731305	8.47207354525148e-05	0.00113915606859202	99.14	0.86
"224"	"NOR-SBJ-GA-1"	"NOR-SBJ-GA"	"Marine"	"North_Scandinavia"	"North"	3.80349726905877	1.25600046852132	0.00451009771415702	-0.00734279564367268	0.00263655520972463	-0.0122502405287286	0.00156032047413819	0.00383355875880435	0.0029861378657078	0.00373651490651926	3.43340811318891e-05	-0.0131337682662533	0.00336610550046783	-0.00916564981159187	-0.00300530122995349	0.000969155087596388	0.00591192897581738	-0.000762486619072689	-0.0102524046173281	99.14	0.86
"225"	"NOR-SBJ-GA-2"	"NOR-SBJ-GA"	"Marine"	"North_Scandinavia"	"North"	3.80349726905877	1.25600046852132	0.00451009771415702	-0.00734279564367268	0.00263655520972463	-0.0122502405287286	0.00156032047413819	0.00383355875880435	0.0029861378657078	0.00373651490651926	3.43340811318891e-05	-0.0131337682662533	0.00336610550046783	-0.00916564981159187	-0.00300530122995349	0.000969155087596388	0.00591192897581738	-0.000762486619072689	-0.0102524046173281	99.14	0.86
"226"	"NOR-SKF-GA-22"	"NOR-SKF-GA"	"Freshwater"	"North_Scandinavia"	"North"	-3.15745842831808	-1.04266389187798	-0.412595724011203	0.412869889730463	0.445606163877989	-0.463133453985546	0.515564979573636	-0.565679877650127	-0.617166249169457	0.68433888986973	-0.00108961091969467	0.58137410519884	0.110661556567027	0.502733007043433	0.353061957264288	-0.828485633437616	0.303966449084493	0.304708050817258	-0.858905452103582	99.14	0.86
"227"	"NOR-SKF-GA-30"	"NOR-SKF-GA"	"Freshwater"	"North_Scandinavia"	"North"	-5.16461555541382	0.0271580991667227	-0.00551234165063618	0.00897452800893353	-0.00322245636744109	0.0149725162017796	-0.00190705835727973	-0.00468546070520514	-0.00364972405808733	-0.00456685155241259	-4.19638769391106e-05	0.0160523834365321	-0.00411412894501622	0.0112024608808342	0.00367314594772067	-0.00118452288483996	-0.00722569097044333	0.000931928089977805	0.0125307167545124	99.14	0.86
