"Individual"	"Population"	"Type"	"Concrete_Location"	"NS"	"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"PC11"	"PC12"	"PC13"	"PC14"	"PC15"	"PC16"	"PC17"	"PC18"	"PC19"	"PC20"	"pc1"	"pc2"
"37"	"GA-POR-LI-7"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	-11.5739554280894	4.03032345613044	-1.7208099088776	1.37144731592777	1.65639614750523	0.0605695438305362	0.418515585752931	0.232115717948452	-0.485441175627543	-0.103260696595326	1.32988736992618	0.431718223980597	-0.12640179906718	-0.391660274406911	-0.0111561147560615	0.0342891538038202	-0.0965513379027687	0.0829222351674211	-0.132894045535466	0.0799765994706287	85.62	4.7
"38"	"GA-POR-LI-8"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	-12.8993452848526	4.00523992760545	-1.70267052781097	2.84788515074082	2.50346677983337	0.863393898487847	-0.734177540566844	0.198417127694366	-0.296299509219441	0.166253442132695	1.42170547554604	0.0826053102425461	0.0262183556057932	-0.17072325381498	-0.0215363802687592	-0.0184161796849678	-0.0956638821686955	0.0101986889401764	-0.0247062426315952	0.000668239815668709	85.62	4.7
"39"	"GA-POR-LI-9"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	-12.3981924294765	3.99713115513666	-1.65691986500913	3.05943804121216	2.55741116826264	0.712404730117413	-0.70453446985855	-0.450760141232787	-0.10225799632008	0.243968429878026	2.77937124635448	-0.094007007031306	-0.0439243178362527	-0.0028430021378962	-0.0109284819861464	0.00158071438420693	0.00976213477055286	0.00301919688050745	0.00296302112432959	-0.000887232149518842	85.62	4.7
"40"	"GA-POR-MI-1"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	-13.0605785275148	4.01950405634171	-1.71320827641558	2.87554642308792	2.52408783722786	0.920746354612403	-0.618490929992576	0.163493120522646	-0.225612501464434	0.033843957235828	0.0692757206338049	0.193834000953176	0.0262183556057942	-0.170723253814978	-0.0215363802687591	-0.018416179684967	-0.0956638821686952	0.0101986889401745	-0.0247062426315951	0.000668239815668764	85.62	4.7
"41"	"GA-POR-MI-10"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	-12.8832627957138	4.00463730423028	-1.72297873760775	2.88584653947493	2.49585492184379	0.915777658898767	-0.713668480552186	0.191405553605489	-0.273846760112704	0.0525204539116765	0.0382218810931329	0.240139180760891	0.0463043218942076	-0.214064370046989	-0.0325381652319502	0.00766995436887669	-0.0863830674573551	0.0382849118454706	-0.0568190481082396	0.0242575245106128	85.62	4.7
"42"	"GA-POR-MI-11"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	-12.7059470639127	3.98977055211885	-1.73274919879992	2.89614665586194	2.46762200645971	0.910808963185131	-0.808846031111796	0.219317986688331	-0.322081018760974	0.0711969505875248	0.00716804155246082	0.286444360568606	0.0663902881826208	-0.257405486279	-0.0435399501951413	0.0337560884227199	-0.0771022527460152	0.0663711347507667	-0.0889318535848847	0.0478468092055568	85.62	4.7
"43"	"GA-POR-MI-12"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	-12.7059470639127	3.98977055211885	-1.73274919879992	2.89614665586194	2.46762200645971	0.910808963185131	-0.808846031111796	0.219317986688331	-0.322081018760974	0.0711969505875248	0.00716804155246082	0.286444360568606	0.0663902881826208	-0.257405486279	-0.0435399501951413	0.0337560884227199	-0.0771022527460152	0.0663711347507667	-0.0889318535848847	0.0478468092055568	85.62	4.7
"44"	"GA-POR-MI-13"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	-13.0840708010053	3.5897478464112	-1.7272241302361	2.87871508868702	2.50187115616779	0.906358794115372	-0.599041949993189	0.157598927747324	-0.214144995335537	0.0338046607649173	0.0682009403597916	0.181832635588939	0.0262183556057942	-0.170723253814978	-0.021536380268759	-0.0184161796849672	-0.0956638821686952	0.0101986889401745	-0.0247062426315951	0.000668239815668792	85.62	4.7
"45"	"GA-POR-MI-14"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	-12.7059470639127	3.98977055211885	-1.73274919879992	2.89614665586194	2.46762200645971	0.910808963185131	-0.808846031111796	0.219317986688331	-0.322081018760974	0.0711969505875248	0.00716804155246082	0.286444360568606	0.0663902881826208	-0.257405486279	-0.0435399501951413	0.0337560884227199	-0.0771022527460152	0.0663711347507667	-0.0889318535848847	0.0478468092055568	85.62	4.7
"46"	"GA-POR-MI-15"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	-13.0605785275148	4.01950405634171	-1.71320827641558	2.87554642308792	2.52408783722786	0.920746354612403	-0.618490929992576	0.163493120522646	-0.225612501464434	0.033843957235828	0.0692757206338049	0.193834000953176	0.0262183556057942	-0.170723253814978	-0.0215363802687591	-0.018416179684967	-0.0956638821686952	0.0101986889401745	-0.0247062426315951	0.000668239815668764	85.62	4.7
