"Individual"	"Population"	"Type"	"Concrete_Location"	"NS"	"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"PC11"	"PC12"	"PC13"	"PC14"	"PC15"	"PC16"	"PC17"	"PC18"	"PC19"	"PC20"	"pc1"	"pc2"
"40"	"GA-POR-MI-1"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	5.28933663777723	-0.086338051533819	-0.0373029979518242	-0.0573500259344438	0.00497785327958322	0.00254427435668539	-0.00178456528174314	0.00411928328023695	-0.00301007344274098	-0.00229957958154935	-0.00660485132167496	0.0036773356817629	-0.00464959668972195	0.00776367378731405	0.000224421402947872	-0.00872451501897278	-0.00121064995561926	0.0029937767063451	0.00607986380205261	-0.00293105195085619	97.54	1.36
"41"	"GA-POR-MI-10"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	5.28933663777723	-0.086338051533819	-0.0373029979518242	-0.0573500259344438	0.00497785327958322	0.00254427435668539	-0.00178456528174314	0.00411928328023695	-0.00301007344274098	-0.00229957958154935	-0.00660485132167496	0.0036773356817629	-0.00464959668972195	0.00776367378731405	0.000224421402947872	-0.00872451501897278	-0.00121064995561926	0.0029937767063451	0.00607986380205261	-0.00293105195085619	97.54	1.36
"42"	"GA-POR-MI-11"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	5.28933663777723	-0.086338051533819	-0.0373029979518242	-0.0573500259344438	0.00497785327958322	0.00254427435668539	-0.00178456528174314	0.00411928328023695	-0.00301007344274098	-0.00229957958154935	-0.00660485132167496	0.0036773356817629	-0.00464959668972195	0.00776367378731405	0.000224421402947872	-0.00872451501897278	-0.00121064995561926	0.0029937767063451	0.00607986380205261	-0.00293105195085619	97.54	1.36
"43"	"GA-POR-MI-12"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	5.28933663777723	-0.086338051533819	-0.0373029979518242	-0.0573500259344438	0.00497785327958322	0.00254427435668539	-0.00178456528174314	0.00411928328023695	-0.00301007344274098	-0.00229957958154935	-0.00660485132167496	0.0036773356817629	-0.00464959668972195	0.00776367378731405	0.000224421402947872	-0.00872451501897278	-0.00121064995561926	0.0029937767063451	0.00607986380205261	-0.00293105195085619	97.54	1.36
"44"	"GA-POR-MI-13"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	5.28933663777723	-0.086338051533819	-0.0373029979518242	-0.0573500259344438	0.00497785327958322	0.00254427435668539	-0.00178456528174314	0.00411928328023695	-0.00301007344274098	-0.00229957958154935	-0.00660485132167496	0.0036773356817629	-0.00464959668972195	0.00776367378731405	0.000224421402947872	-0.00872451501897278	-0.00121064995561926	0.0029937767063451	0.00607986380205261	-0.00293105195085619	97.54	1.36
"45"	"GA-POR-MI-14"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	5.28933663777723	-0.086338051533819	-0.0373029979518242	-0.0573500259344438	0.00497785327958322	0.00254427435668539	-0.00178456528174314	0.00411928328023695	-0.00301007344274098	-0.00229957958154935	-0.00660485132167496	0.0036773356817629	-0.00464959668972195	0.00776367378731405	0.000224421402947872	-0.00872451501897278	-0.00121064995561926	0.0029937767063451	0.00607986380205261	-0.00293105195085619	97.54	1.36
"46"	"GA-POR-MI-15"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	5.28933663777723	-0.086338051533819	-0.0373029979518242	-0.0573500259344438	0.00497785327958322	0.00254427435668539	-0.00178456528174314	0.00411928328023695	-0.00301007344274098	-0.00229957958154935	-0.00660485132167496	0.0036773356817629	-0.00464959668972195	0.00776367378731405	0.000224421402947872	-0.00872451501897278	-0.00121064995561926	0.0029937767063451	0.00607986380205261	-0.00293105195085619	97.54	1.36
"47"	"GA-POR-MI-16"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	5.28933663777723	-0.086338051533819	-0.0373029979518242	-0.0573500259344438	0.00497785327958322	0.00254427435668539	-0.00178456528174314	0.00411928328023695	-0.00301007344274098	-0.00229957958154935	-0.00660485132167496	0.0036773356817629	-0.00464959668972195	0.00776367378731405	0.000224421402947872	-0.00872451501897278	-0.00121064995561926	0.0029937767063451	0.00607986380205261	-0.00293105195085619	97.54	1.36
"48"	"GA-POR-MI-17"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	5.28933663777723	-0.086338051533819	-0.0373029979518242	-0.0573500259344438	0.00497785327958322	0.00254427435668539	-0.00178456528174314	0.00411928328023695	-0.00301007344274098	-0.00229957958154935	-0.00660485132167496	0.0036773356817629	-0.00464959668972195	0.00776367378731405	0.000224421402947872	-0.00872451501897278	-0.00121064995561926	0.0029937767063451	0.00607986380205261	-0.00293105195085619	97.54	1.36
"49"	"GA-POR-MI-2"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	5.28933663777723	-0.086338051533819	-0.0373029979518242	-0.0573500259344438	0.00497785327958322	0.00254427435668539	-0.00178456528174314	0.00411928328023695	-0.00301007344274098	-0.00229957958154935	-0.00660485132167496	0.0036773356817629	-0.00464959668972195	0.00776367378731405	0.000224421402947872	-0.00872451501897278	-0.00121064995561926	0.0029937767063451	0.00607986380205261	-0.00293105195085619	97.54	1.36
"50"	"GA-POR-MI-24"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	5.28933663777723	-0.086338051533819	-0.0373029979518242	-0.0573500259344438	0.00497785327958322	0.00254427435668539	-0.00178456528174314	0.00411928328023695	-0.00301007344274098	-0.00229957958154935	-0.00660485132167496	0.0036773356817629	-0.00464959668972195	0.00776367378731405	0.000224421402947872	-0.00872451501897278	-0.00121064995561926	0.0029937767063451	0.00607986380205261	-0.00293105195085619	97.54	1.36
"51"	"GA-POR-MI-27"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	4.8172818083587	0.337116661320381	-0.76967826420157	-0.17821304887646	0.410303712595565	-0.525679228423258	-0.0192452304206871	0.0019613354576334	-0.00396459966562491	-0.00725090954946736	-0.00660485132167485	0.00367733568176122	-0.00464959668972074	-0.660225270818413	-0.13103800426948	0.344191011344849	0.230094541116081	-0.434259594838503	-0.703454530944178	-0.0751172171288922	97.54	1.36
"52"	"GA-POR-MI-28"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	5.28933663777723	-0.086338051533819	-0.0373029979518242	-0.0573500259344438	0.00497785327958322	0.00254427435668539	-0.00178456528174314	0.00411928328023695	-0.00301007344274098	-0.00229957958154935	-0.00660485132167496	0.0036773356817629	-0.00464959668972195	0.00776367378731405	0.000224421402947872	-0.00872451501897278	-0.00121064995561926	0.0029937767063451	0.00607986380205261	-0.00293105195085619	97.54	1.36
"53"	"GA-POR-MI-31"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	4.84112209330055	-0.352705032375614	0.0156496978176517	-0.245979788972168	-0.199313592137053	-0.0302353017401821	0.964971240004519	0.0456726633800702	-0.232586704158293	0.111651623433008	-0.12198478696845	-0.140915162143611	-0.130571996803301	0.0173383726287548	-0.0500006149496121	-0.00885711091257571	0.65087797647753	0.459936921263209	-0.202902066556486	0.499369788888523	97.54	1.36
